speaker,text,act,conv_id,topic,topic_ldaconv,topic_ldautt
1,"Please confirm: You are reserving a table for 2 people today at 12 pm, at Kingston 11 Cuisine in Oakland.",11,158,-1,-1,-1
0,"No, sorry, change of plans. I would like the 3rd of March instead.",19,158,-1,-1,-1
1,Please confirm this update: you are reserving a table at 12 pm on the day after tomorrow.,11,158,-1,-1,-1
0,"No, sorry, please make it March 4th instead.",19,158,-1,-1,-1
1,"OK, please confirm: You want a reservation for 2 people on next Monday.",11,158,-1,-1,-1
0,"Yes, that works for me. What is their address? Do they serve alcohol?",12,158,-1,-1,-1
1,"Sorry, I was not able to make that reservation. Can I help you with anything else?",26,158,-1,-1,-1
0,I want to try booking again. Is there anything available at 7:30 pm?,27,158,-1,-1,-1
1,Please confirm: you would like to reserve a table for 2 people at Kingston 11 Cuisine in Oakland. The reservation is next Monday at 7:30 pm.,11,158,-1,-1,-1
0,"Yes, please.",20,158,-1,-1,-1
1,"Sorry, there are no tables available at that time. Can I help you with anything else?",26,158,-1,-1,-1
0,"No, thanks. That's all.",24,158,-1,-1,-1
1,Have a good day.,15,158,-1,-1,-1
0,Please help me find songs from an album Bigger. I 'm not really in a good mood.,27,830,-1,-1,-1
1,Would you like Babe by Sugarland from its album Bigger?,4,830,-1,-1,-1
0,Hmm.Am not sure about its genre.,5,830,-1,-1,-1
1,I think it is a Country song.,6,830,-1,-1,-1
0,"Ohh, that's nice.",16,830,-1,-1,-1
1,Do you need help with anything else?,23,830,-1,-1,-1
0,Please play the song Babe on the kitchen speaker. I think I have to cook my dinner.,27,830,-1,-1,-1
1,Please do confirm the following details: Play the song Babe on the kitchen speaker.,11,830,-1,-1,-1
0,"I changed my mind, just play it on my bedroom speaker instead.",19,830,-1,-1,-1
1,Alright. Please do confirm the following details: Play the song Babe on the bedroom speaker.,11,830,-1,-1,-1
0,Yes. please.,20,830,-1,-1,-1
1,The song has started playing.,21,830,-1,-1,-1
0,"Thank you, that's all for now.",14,830,-1,-1,-1
1,Have a wonderful day!,15,830,-1,-1,-1
0,Hello! I am looking for a place to have a nice meal.,1,203,-1,-1,-1
1,Which city would you like to eat at?,2,203,-1,-1,-1
0,I would prefer eating in Newark.,3,203,-1,-1,-1
1,"Do you have any food preferences, such as Chinese or Italian?",2,203,-1,-1,-1
0,I would prefer some Filipino food which is affordable and not too expensive.,3,203,-1,-1,-1
1,There is a nice restaurant called Isla Filipino Restaurant located in Newark.,4,203,-1,-1,-1
0,May I have their contact number?,5,203,-1,-1,-1
1,"Sure, you can contact them at 510-445-1602.",6,203,-1,-1,-1
0,That sounds great! Could you help me make a reservation there?,10,203,-1,-1,-1
1,At what time would you like the reservation to be made?,2,203,-1,-1,-1
0,You can set the reservation at 17:30.,3,203,-1,-1,-1
1,"Sure, please confirm your reservation for 2 at Isla Filipino Restaurant in Newark at 5:30 pm today.",11,203,-1,-1,-1
0,"Sure, that sounds great!",20,203,-1,-1,-1
1,Your reservation has been made.,21,203,-1,-1,-1
0,Do they serve liquor there?,5,203,-1,-1,-1
1,"No, they do not serve alcohol there.",6,203,-1,-1,-1
0,May I have their address please? Do they play live music there?,5,203,-1,-1,-1
1,"They are located at 5720 Mowry School Road. Unfortunately, they do not have live music there.",6,203,-1,-1,-1
0,That sounds great! Thank you.,22,203,-1,-1,-1
1,Can I further assist you with anything else?,23,203,-1,-1,-1
0,"No, thank you very much!",24,203,-1,-1,-1
1,"Sure, have a great day ahead!",15,203,-1,-1,-1
0,I need dates for events.,1,410,-1,-1,-1
1,What are you interested in?,2,410,-1,-1,-1
0,Damien Jurado is supposed to be good.,3,410,-1,-1,-1
1,Is there a specific city you'd like me to look in?,2,410,-1,-1,-1
0,"Can you search in Portland, Or.",3,410,-1,-1,-1
1,There Damien Jurado event is today at The Old Church Concert Hall.,4,410,-1,-1,-1
0,What other dates are there? I want something in Berkeley maybe Jonathan Mcreynolds.,8,410,-1,-1,-1
1,The Jonathan Mcreynolds event is next Monday at the Cornerstone Craft Beer & Live Music.,4,410,-1,-1,-1
0,What time will it start?,5,410,-1,-1,-1
1,6 pm.,6,410,-1,-1,-1
0,Where's the location?,5,410,-1,-1,-1
1,2367 Shattuck Avenue.,6,410,-1,-1,-1
0,"Perfect, I would like tickets.",10,410,-1,-1,-1
1,How many?,2,410,-1,-1,-1
0,three.,3,410,-1,-1,-1
1,Confirm the event ticket details: 3 tickets to Jonathan Mcreynolds next Monday in Berkeley.,11,410,-1,-1,-1
0,"Yes, thanks.",20,410,-1,-1,-1
1,Reservation is complete.,21,410,-1,-1,-1
0,"Awesome, thank you.",22,410,-1,-1,-1
1,Is there anything else you need?,23,410,-1,-1,-1
0,"Nope, that's all.",24,410,-1,-1,-1
1,Have a wonderful day.,15,410,-1,-1,-1
0,Can you start the movie?,1,233,-1,-1,-1
1,Which movie did you want to watch?,2,233,-1,-1,-1
0,Let's watch Family.,3,233,-1,-1,-1
1,"So, we are going to watch Family, minus subtitles, right?",11,233,-1,-1,-1
0,"Actually, let's watch Body Double with the subtitles.",19,233,-1,-1,-1
1,"You want to play Body Double with subtitles, right?",11,233,-1,-1,-1
0,Yes. What is the genre? Who directed it?,12,233,-1,-1,-1
1,"Beginning movie, this is a Mystery film directed by Brian De Palma.",13,233,-1,-1,-1
0,"Thank you, that's it.",14,233,-1,-1,-1
1,Enjoy your day.,15,233,-1,-1,-1
0,"I would like to take my wife to dinner at her favorite restaurant, Allegro Romano.",27,338,-1,-1,-1
1,What city is the restaurant located in and at what time would you like a table?,2,338,-1,-1,-1
0,Let's make it an evening 7:30 reservation and you should look in San Francisco.,3,338,-1,-1,-1
1,"Okay, can you verify for me that you want a reservation for 2 at Allegro Romano located in San Francisco today at 7:30 pm?",11,338,-1,-1,-1
0,"Can you tell me if they serve Punjabi, I've been wanting to try that. I will also need the address for my GPS.",12,338,-1,-1,-1
1,The address of the establishment is 1701 Jones Street. They serve Italian cuisine. I was successful in reserving a table for you at the requested date and time.,13,338,-1,-1,-1
0,Thanks for all your help. That will be all for now.,14,338,-1,-1,-1
1,"It was my pleasure, have a great day !",15,338,-1,-1,-1
0,"Hey, could you help me find some sons similar to music by Rebelution? I especially like their album Count Me In.",27,687,-1,-1,-1
1,I have 1 idea I think you'll definitely like. How about Roots Reggae Music by Rebelution? Actually that song is even from the album Count Me In.,9,687,-1,-1,-1
0,"Sounds interesting. What's the genre, anyway?",5,687,-1,-1,-1
1,The song's genre is Reggae.,6,687,-1,-1,-1
0,Sounds perfect! Can you go ahead and play the song on my kitchen speaker?,25,687,-1,-1,-1
1,"You want to listen to Roots Reggae Music on the Kitchen Speaker, right?",11,687,-1,-1,-1
0,"Yep, exactly.",20,687,-1,-1,-1
1,Okay I'm playing it now!,21,687,-1,-1,-1
0,Thanks for the help.,22,687,-1,-1,-1
1,Anything else that I can do?,23,687,-1,-1,-1
0,"No, that's all, thanks!",24,687,-1,-1,-1
1,Okay have a good day then.,15,687,-1,-1,-1
0,Are there any events on the 14th of March?,27,1084,-1,-1,-1
1,What type of event would you like to search for? I can search for Music or Sports events in a city of your preference.,2,1084,-1,-1,-1
0,Are there any Sports events in Atlanta?,3,1084,-1,-1,-1
1,The Falcons Vs Buccaneers are playing at the Mercedes-Benz Stadium.,4,1084,-1,-1,-1
0,That sounds good.,16,1084,-1,-1,-1
1,Would you like to purchase tickets for this event?,17,1084,-1,-1,-1
0,"Yeah, can I get two tickets?",18,1084,-1,-1,-1
1,Would you like to buy 2 tickets for the Falcons Vs Buccaneers on March 14th in Atlanta?,11,1084,-1,-1,-1
0,"Yes, that works for me.",20,1084,-1,-1,-1
1,I have made a reservation for you.,21,1084,-1,-1,-1
0,Thanks! That's all I need.,14,1084,-1,-1,-1
1,No problem. Have a great day.,15,1084,-1,-1,-1
0,Can you locate some songs by Grimes on the Visions album?,27,845,-1,-1,-1
1,Do you like Oblivion by Grimes on the Visions album?,4,845,-1,-1,-1
0,"Yes, I do. Cast the song on the kitchen speaker.",25,845,-1,-1,-1
1,You want to cast Oblivion on your kitchen speaker. Is that right?,11,845,-1,-1,-1
0,"Yes, that is right.",20,845,-1,-1,-1
1,Your song has started.,21,845,-1,-1,-1
0,Thanks a lot. That is all.,14,845,-1,-1,-1
1,Have a great day.,15,845,-1,-1,-1
0,Could you find me some songs to listen to? I like Jake Owen.,27,577,-1,-1,-1
1,I found 1 song you might like. What do you think about Alone With You by Jake Owen off of his Barefoot Blue Jean Night?,9,577,-1,-1,-1
0,What genre is it?,5,577,-1,-1,-1
1,It's a country song.,6,577,-1,-1,-1
0,Great. Play the song.,10,577,-1,-1,-1
1,Can you confirm these details? Play Alone With You on TV.,11,577,-1,-1,-1
0,"Yes, that's right.",20,577,-1,-1,-1
1,Started playing the song.,21,577,-1,-1,-1
0,Thanks! That's all I need.,14,577,-1,-1,-1
1,Have a good day.,15,577,-1,-1,-1
0,"I would like to eat out side this time, can you search for a nice place?",1,81,-1,-1,-1
1,"Yes, of course, which City do you like to eat? any preference?",2,81,-1,-1,-1
0,"Ya, I like to eat at some nice place in Calistoga.",3,81,-1,-1,-1
1,Is there any preferred food specially liked by you?,2,81,-1,-1,-1
0,"I like Taiwanese food so much, can you find something?",3,81,-1,-1,-1
1,"I got details about 1, Soo Yuan Restaurant is the best one which is located in Calistoga as per your wish.",9,81,-1,-1,-1
0,Is there any liquor supply? and let me know the address.,5,81,-1,-1,-1
1,Yes they supply alcohol and the address is 1354 California 29.,6,81,-1,-1,-1
0,"That's fine, please make reservation for 4 including me.",25,81,-1,-1,-1
1,at what time?,2,81,-1,-1,-1
0,1:30 in the afternoon will be fine.,3,81,-1,-1,-1
1,Please confirm: Booking for a table for 4 persons at Soo Yuan Restaurant in Calistoga at 1:30 pm today.,11,81,-1,-1,-1
0,"Yes, that will be fine.",20,81,-1,-1,-1
1,Your booking was confirmed.,21,81,-1,-1,-1
0,"Thanks for your help, that's enough to me.",14,81,-1,-1,-1
1,Have a great day.,15,81,-1,-1,-1
0,I'd like to make a reservation at a restaurant.,1,399,-1,-1,-1
1,"Do you have a restaurant in mind? Also, what city and time would you prefer?",2,399,-1,-1,-1
0,I want to go to Campo Fina in Healdsburg at 5:45 pm.,3,399,-1,-1,-1
1,Shall I make a reservation for Campo Fina in Healdsburg for 5:45 pm today? The reservation will be for 2 people.,11,399,-1,-1,-1
0,"Yes, that's good. What type of food can I eat there?",12,399,-1,-1,-1
1,The reservation is booked. The restaurant serves Italian.,13,399,-1,-1,-1
0,"Thank you, that's all I need.",14,399,-1,-1,-1
1,Have a good day.,15,399,-1,-1,-1
0,I need help locating events for Music. Can you help me with that?,27,1109,-1,-1,-1
1,Do you have a preference on the location of the event?,2,1109,-1,-1,-1
0,I wouldn't mind going to New York City. That sounds fun.,3,1109,-1,-1,-1
1,I have an event for the Amber Run Brooklyn which is at Warsaw. Will that event be okay?,4,1109,-1,-1,-1
0,Where is that venue located and what time does it start?,5,1109,-1,-1,-1
1,"So the address to the venue is 261 Driggs Avenue, Brooklyn. The event is at 7:30 pm.",6,1109,-1,-1,-1
0,That sounds great.,16,1109,-1,-1,-1
1,Would you like to purchase tickets for this event?,17,1109,-1,-1,-1
0,Yes I would like to purchase the tickets for March 5th.,18,1109,-1,-1,-1
1,How many tickets would you like?,2,1109,-1,-1,-1
0,I will need three event tickets.,3,1109,-1,-1,-1
1,Let's confirm the details. I have 3 tickets for Amber Run Brooklyn next Tuesday in New York. Is that right?,11,1109,-1,-1,-1
0,"Actually, no I would like 1 ticket for the event on March 2nd. My mistake.",19,1109,-1,-1,-1
1,"Alright, please confirm 1 ticket for the event for tomorrow.",11,1109,-1,-1,-1
0,"Yes, that's wonderful.",20,1109,-1,-1,-1
1,Your purchase has been confirmed.,21,1109,-1,-1,-1
0,"That's everything, thanks for all your help.",14,1109,-1,-1,-1
1,Have a great day.,15,1109,-1,-1,-1
0,I would like to find San Fran events.,27,1245,-1,-1,-1
1,Is there a specific type of event that you like? What about music or sports or anything else?,2,1245,-1,-1,-1
0,I want to look for games on the 5th of March.,3,1245,-1,-1,-1
1,What about Oracle Park with the Giants Vs Marlins event.,4,1245,-1,-1,-1
0,Would you search for other events?,7,1245,-1,-1,-1
1,How about the Giants Vs Phillies event taking place at Oracle Park?,4,1245,-1,-1,-1
0,What type of category is it?,5,1245,-1,-1,-1
1,It's a baseball event.,6,1245,-1,-1,-1
0,Could you look for other events? I don't have a date preference.,8,1245,-1,-1,-1
1,I have 6 events which should suit you. One is the Giants Vs Brewers event at Oracle Park.,9,1245,-1,-1,-1
0,Where is the venue and what type of category is the event?,5,1245,-1,-1,-1
1,It is a baseball event at 24 Willie Mays Plaza.,6,1245,-1,-1,-1
0,That sounds good to me. I would like to find some dates for events.,10,1245,-1,-1,-1
1,I found the Giants Vs Brewers on 3 days and it starts next Friday at Oracle Park.,9,1245,-1,-1,-1
0,Could you tell me the address and when the event starts?,5,1245,-1,-1,-1
1,It starts at 7 pm at 24 Willie Mays Plaza.,6,1245,-1,-1,-1
0,That sounds perfect.,16,1245,-1,-1,-1
1,Would you like to purchase tickets?,17,1245,-1,-1,-1
0,"Yes, I want two tickets.",18,1245,-1,-1,-1
1,Please confirm that you want to attend the Giants Vs Brewers event and need 2 tickets. This event takes place next Friday at San Francisco.,11,1245,-1,-1,-1
0,I would like three tikcets.,19,1245,-1,-1,-1
1,Please confirm that you need 3 tickets and that the event is happening in San Francisco.,11,1245,-1,-1,-1
0,Yes that works.,20,1245,-1,-1,-1
1,We have made your reservation.,21,1245,-1,-1,-1
0,Thank you for helping. That is all I needed.,14,1245,-1,-1,-1
1,Have a wonderful day.,15,1245,-1,-1,-1
0,Hey! I am so happy today that I feel like listening to some good music. Could you find me one?,27,918,-1,-1,-1
1,Hey! Do you wish to hear the song Royal Beggars from the album Holy Hell by British Metalcore Band Architects that was released in 2018.,4,918,-1,-1,-1
0,Do you have other song collections for I like to hear songs composed by Justin Bieber.,8,918,-1,-1,-1
1,Okay! Lemme search for you.... Hey! I can find 3 songs for you... Do you wish to hear the song All That Matters from the album Journals by Justin Bieber?,9,918,-1,-1,-1
0,Yup! I'm looking for that only....,16,918,-1,-1,-1
1,Can I play the song for you?,17,918,-1,-1,-1
0,Yup! Please play it on my kitchen device.,18,918,-1,-1,-1
1,"Please can you confirm me that you wish to play the song All That Matters in the Kitchen speaker ,right?",11,918,-1,-1,-1
0,"Hey! Please not in Kitchen speaker, but can you play in my bedroom device.",19,918,-1,-1,-1
1,"Sure! I will do that for you.... But before that, please can you confirm that you wish to hear the song All That Matters in your Bedroom speaker.",11,918,-1,-1,-1
0,Yup! You're right.,20,918,-1,-1,-1
1,Here you go!!! The song will play shortly !!! Keep enjoying !!!,21,918,-1,-1,-1
0,Cool.... thanks for your time.,22,918,-1,-1,-1
1,Do you want me to play any other song for you?,23,918,-1,-1,-1
0,"Nope, thanks.",24,918,-1,-1,-1
1,Have a wonderful day.,15,918,-1,-1,-1
0,I want to watch the movie now.,1,263,-1,-1,-1
1,Which movie do you want to watch,2,263,-1,-1,-1
0,I want to go watch Mary Magdalene,3,263,-1,-1,-1
1,Please play Mary Magdalene without subtitles,11,263,-1,-1,-1
0,Yes,20,263,-1,-1,-1
1,Started playing the movie.,21,263,-1,-1,-1
0,Thank you,22,263,-1,-1,-1
1,What else can I do?,23,263,-1,-1,-1
0,No thanks,24,263,-1,-1,-1
1,Have a good day.,15,263,-1,-1,-1
0,Can you help me find dates for events in SD?,27,540,-1,-1,-1
1,Do you know the specific events?,2,540,-1,-1,-1
0,No but I heard that The Hives is pretty good.,3,540,-1,-1,-1
1,"Your in luck, The Hives will be going on at The Observatory North Park next Monday.",4,540,-1,-1,-1
0,Thanks. Are there any other dates for The Hives?,7,540,-1,-1,-1
1,"Yes The Hives will also go on next Tuesday, also at The Observatory North Park.",4,540,-1,-1,-1
0,Sounds really good. I want to buy three tickets for The Hives.,25,540,-1,-1,-1
1,"We can do that. Just to confirm, You would like 3 tickets to The Hives next Tuesday in San Diego, correct?",11,540,-1,-1,-1
0,"Yes, that will work for me.",20,540,-1,-1,-1
1,"Ok, your tickets have been purchased.",21,540,-1,-1,-1
0,Could you tell me when the event starts and where exactly it is located?,5,540,-1,-1,-1
1,The event starts at 6 pm and the venue is located at 2891 University Avenue.,6,540,-1,-1,-1
0,Ok cool! thanks alot.,22,540,-1,-1,-1
1,Will there be anything else I can help you with today?,23,540,-1,-1,-1
0,"Nope, that will be all. Thanks.",24,540,-1,-1,-1
1,"No problem, have a great day.",15,540,-1,-1,-1
0,Can you find me somme Joe Bonamassa songs?,27,732,-1,-1,-1
